"date","value","location_name","location"
2022-05-14,35,"Virginia","51"
2022-05-14,0,"Vermont","50"
2022-05-14,60,"Washington","53"
2022-05-14,26,"Wisconsin","55"
2022-05-14,12,"West Virginia","54"
2022-05-14,6,"Wyoming","56"
2022-05-21,4,"Alaska","02"
2022-05-21,13,"Alabama","01"
2022-05-21,14,"Arkansas","05"
2022-05-21,199,"Arizona","04"
2022-05-21,412,"California","06"
2022-05-21,87,"Colorado","08"
2022-05-21,36,"Connecticut","09"
2022-05-21,4,"District of Columbia","11"
2022-05-21,3,"Delaware","10"
2022-05-21,517,"Florida","12"
2022-05-21,62,"Georgia","13"
2022-05-21,9,"Hawaii","15"
2022-05-21,6,"Iowa","19"
2022-05-21,3,"Idaho","16"
2022-05-21,49,"Illinois","17"
2022-05-21,31,"Indiana","18"
2022-05-21,2,"Kansas","20"
2022-05-21,22,"Kentucky","21"
2022-05-21,14,"Louisiana","22"
2022-05-21,74,"Massachusetts","25"
2022-05-21,29,"Maryland","24"
2022-05-21,15,"Maine","23"
2022-05-21,93,"Michigan","26"
2022-05-21,12,"Minnesota","27"
2022-05-21,22,"Missouri","29"
2022-05-21,20,"Mississippi","28"
2022-05-21,14,"Montana","30"
2022-05-21,40,"North Carolina","37"
2022-05-21,0,"North Dakota","38"
2022-05-21,3,"Nebraska","31"
2022-05-21,6,"New Hampshire","33"
2022-05-21,75,"New Jersey","34"
2022-05-21,51,"New Mexico","35"
2022-05-21,93,"Nevada","32"
2022-05-21,163,"New York","36"
2022-05-21,45,"Ohio","39"
2022-05-21,39,"Oklahoma","40"
2022-05-21,33,"Oregon","41"
2022-05-21,83,"Pennsylvania","42"
2022-05-21,7,"Rhode Island","44"
2022-05-21,30,"South Carolina","45"
2022-05-21,3,"South Dakota","46"
2022-05-21,18,"Tennessee","47"
2022-05-21,115,"Texas","48"
2022-05-21,1,"Utah","49"
2022-05-21,35,"Virginia","51"
2022-05-21,2,"Vermont","50"
2022-05-21,67,"Washington","53"
2022-05-21,27,"Wisconsin","55"
2022-05-21,5,"West Virginia","54"
2022-05-21,6,"Wyoming","56"
2022-05-28,2,"Alaska","02"
2022-05-28,13,"Alabama","01"
2022-05-28,17,"Arkansas","05"
2022-05-28,209,"Arizona","04"
2022-05-28,432,"California","06"
2022-05-28,75,"Colorado","08"
2022-05-28,20,"Connecticut","09"
2022-05-28,5,"District of Columbia","11"
2022-05-28,9,"Delaware","10"
2022-05-28,665,"Florida","12"
2022-05-28,66,"Georgia","13"
2022-05-28,4,"Hawaii","15"
2022-05-28,6,"Iowa","19"
2022-05-28,10,"Idaho","16"
2022-05-28,41,"Illinois","17"
2022-05-28,27,"Indiana","18"
2022-05-28,2,"Kansas","20"
2022-05-28,22,"Kentucky","21"
2022-05-28,19,"Louisiana","22"
2022-05-28,39,"Massachusetts","25"
2022-05-28,17,"Maryland","24"
2022-05-28,12,"Maine","23"
2022-05-28,70,"Michigan","26"
2022-05-28,6,"Minnesota","27"
2022-05-28,28,"Missouri","29"
2022-05-28,23,"Mississippi","28"
2022-05-28,23,"Montana","30"
2022-05-28,22,"North Carolina","37"
2022-05-28,4,"North Dakota","38"
2022-05-28,6,"Nebraska","31"
2022-05-28,6,"New Hampshire","33"
2022-05-28,52,"New Jersey","34"
2022-05-28,55,"New Mexico","35"
2022-05-28,71,"Nevada","32"
2022-05-28,124,"New York","36"
2022-05-28,37,"Ohio","39"
2022-05-28,33,"Oklahoma","40"
2022-05-28,28,"Oregon","41"
2022-05-28,64,"Pennsylvania","42"
2022-05-28,6,"Rhode Island","44"
2022-05-28,27,"South Carolina","45"
2022-05-28,1,"South Dakota","46"
2022-05-28,20,"Tennessee","47"
2022-05-28,88,"Texas","48"
2022-05-28,5,"Utah","49"
2022-05-28,41,"Virginia","51"
2022-05-28,0,"Vermont","50"
2022-05-28,65,"Washington","53"
2022-05-28,16,"Wisconsin","55"
2022-05-28,5,"West Virginia","54"
2022-05-28,7,"Wyoming","56"
2022-06-04,6,"Alaska","02"
2022-06-04,15,"Alabama","01"
2022-06-04,19,"Arkansas","05"
2022-06-04,93,"Arizona","04"
2022-06-04,391,"California","06"
2022-06-04,39,"Colorado","08"
2022-06-04,36,"Connecticut","09"
2022-06-04,2,"District of Columbia","11"
2022-06-04,6,"Delaware","10"
2022-06-04,551,"Florida","12"
2022-06-04,48,"Georgia","13"
2022-06-04,3,"Hawaii","15"
2022-06-04,9,"Iowa","19"
2022-06-04,7,"Idaho","16"
2022-06-04,16,"Illinois","17"
2022-06-04,8,"Indiana","18"
2022-06-04,2,"Kansas","20"
2022-06-04,17,"Kentucky","21"
2022-06-04,28,"Louisiana","22"
2022-06-04,40,"Massachusetts","25"
2022-06-04,17,"Maryland","24"
2022-06-04,57,"Maine","23"
2022-06-04,35,"Michigan","26"
2022-06-04,4,"Minnesota","27"
2022-06-04,17,"Missouri","29"
2022-06-04,14,"Mississippi","28"
2022-06-04,10,"Montana","30"
2022-06-04,43,"North Carolina","37"
2022-06-04,2,"North Dakota","38"
2022-06-04,9,"Nebraska","31"
2022-06-04,4,"New Hampshire","33"
2022-06-04,42,"New Jersey","34"
2022-06-04,31,"New Mexico","35"
2022-06-04,89,"Nevada","32"
2022-06-04,104,"New York","36"
2022-06-04,21,"Ohio","39"
2022-06-04,26,"Oklahoma","40"
2022-06-04,18,"Oregon","41"
2022-06-04,49,"Pennsylvania","42"
2022-06-04,1,"Rhode Island","44"
2022-06-04,25,"South Carolina","45"
2022-06-04,1,"South Dakota","46"
2022-06-04,18,"Tennessee","47"
2022-06-04,76,"Texas","48"
2022-06-04,3,"Utah","49"
2022-06-04,40,"Virginia","51"
2022-06-04,5,"Vermont","50"
2022-06-04,57,"Washington","53"
2022-06-04,15,"Wisconsin","55"
2022-06-04,12,"West Virginia","54"
2022-06-04,7,"Wyoming","56"
2022-06-11,1,"Alaska","02"
2022-06-11,15,"Alabama","01"
2022-06-11,10,"Arkansas","05"
2022-06-11,55,"Arizona","04"
2022-06-11,305,"California","06"
2022-06-11,25,"Colorado","08"
2022-06-11,14,"Connecticut","09"
2022-06-11,2,"District of Columbia","11"
2022-06-11,1,"Delaware","10"
2022-06-11,461,"Florida","12"
2022-06-11,41,"Georgia","13"
2022-06-11,4,"Hawaii","15"
2022-06-11,6,"Iowa","19"
2022-06-11,5,"Idaho","16"
2022-06-11,23,"Illinois","17"
2022-06-11,18,"Indiana","18"
2022-06-11,0,"Kansas","20"
2022-06-11,5,"Kentucky","21"
2022-06-11,12,"Louisiana","22"
2022-06-11,14,"Massachusetts","25"
2022-06-11,21,"Maryland","24"
2022-06-11,3,"Maine","23"
2022-06-11,32,"Michigan","26"
2022-06-11,10,"Minnesota","27"
2022-06-11,23,"Missouri","29"
2022-06-11,13,"Mississippi","28"
2022-06-11,1,"Montana","30"
2022-06-11,59,"North Carolina","37"
2022-06-11,0,"North Dakota","38"
2022-06-11,3,"Nebraska","31"
2022-06-11,1,"New Hampshire","33"
2022-06-11,43,"New Jersey","34"
2022-06-11,16,"New Mexico","35"
2022-06-11,62,"Nevada","32"
2022-06-11,92,"New York","36"
2022-06-11,20,"Ohio","39"
2022-06-11,28,"Oklahoma","40"
2022-06-11,12,"Oregon","41"
2022-06-11,40,"Pennsylvania","42"
2022-06-11,2,"Rhode Island","44"
2022-06-11,17,"South Carolina","45"
2022-06-11,1,"South Dakota","46"
2022-06-11,25,"Tennessee","47"
2022-06-11,110,"Texas","48"
2022-06-11,1,"Utah","49"
2022-06-11,29,"Virginia","51"
2022-06-11,2,"Vermont","50"
2022-06-11,44,"Washington","53"
2022-06-11,9,"Wisconsin","55"
2022-06-11,6,"West Virginia","54"
2022-06-11,4,"Wyoming","56"
2022-06-18,3,"Alaska","02"
2022-06-18,7,"Alabama","01"
2022-06-18,16,"Arkansas","05"
2022-06-18,35,"Arizona","04"
2022-06-18,238,"California","06"
2022-06-18,9,"Colorado","08"
2022-06-18,6,"Connecticut","09"
2022-06-18,3,"District of Columbia","11"
2022-06-18,2,"Delaware","10"
2022-06-18,302,"Florida","12"
2022-06-18,27,"Georgia","13"
2022-06-18,6,"Hawaii","15"
2022-06-18,5,"Iowa","19"
2022-06-18,2,"Idaho","16"
2022-06-18,19,"Illinois","17"
2022-06-18,17,"Indiana","18"
2022-06-18,3,"Kansas","20"
2022-06-18,11,"Kentucky","21"
2022-06-18,11,"Louisiana","22"
2022-06-18,10,"Massachusetts","25"
2022-06-18,20,"Maryland","24"
2022-06-18,5,"Maine","23"
2022-06-18,16,"Michigan","26"
2022-06-18,0,"Minnesota","27"
2022-06-18,19,"Missouri","29"
2022-06-18,23,"Mississippi","28"
2022-06-18,0,"Montana","30"
2022-06-18,58,"North Carolina","37"
2022-06-18,0,"North Dakota","38"
2022-06-18,6,"Nebraska","31"
2022-06-18,1,"New Hampshire","33"
2022-06-18,23,"New Jersey","34"
2022-06-18,6,"New Mexico","35"
2022-06-18,36,"Nevada","32"
2022-06-18,66,"New York","36"
2022-06-18,12,"Ohio","39"
2022-06-18,28,"Oklahoma","40"
2022-06-18,8,"Oregon","41"
2022-06-18,35,"Pennsylvania","42"
2022-06-18,1,"Rhode Island","44"
2022-06-18,29,"South Carolina","45"
2022-06-18,2,"South Dakota","46"
2022-06-18,15,"Tennessee","47"
2022-06-18,92,"Texas","48"
2022-06-18,3,"Utah","49"
2022-06-18,35,"Virginia","51"
2022-06-18,0,"Vermont","50"
2022-06-18,64,"Washington","53"
2022-06-18,7,"Wisconsin","55"
2022-06-18,5,"West Virginia","54"
2022-06-18,0,"Wyoming","56"
2022-06-25,2,"Alaska","02"
2022-06-25,8,"Alabama","01"
2022-06-25,8,"Arkansas","05"
2022-06-25,16,"Arizona","04"
2022-06-25,193,"California","06"
2022-06-25,13,"Colorado","08"
2022-06-25,8,"Connecticut","09"
2022-06-25,1,"District of Columbia","11"
2022-06-25,0,"Delaware","10"
2022-06-25,208,"Florida","12"
2022-06-25,35,"Georgia","13"
2022-06-25,3,"Hawaii","15"
2022-06-25,3,"Iowa","19"
2022-06-25,3,"Idaho","16"
2022-06-25,7,"Illinois","17"
2022-06-25,12,"Indiana","18"
2022-06-25,4,"Kansas","20"
2022-06-25,1,"Kentucky","21"
2022-06-25,7,"Louisiana","22"
2022-06-25,6,"Massachusetts","25"
2022-06-25,13,"Maryland","24"
2022-06-25,2,"Maine","23"
2022-06-25,11,"Michigan","26"
2022-06-25,1,"Minnesota","27"
2022-06-25,11,"Missouri","29"
2022-06-25,17,"Mississippi","28"
2022-06-25,4,"Montana","30"
2022-06-25,38,"North Carolina","37"
2022-06-25,0,"North Dakota","38"
2022-06-25,9,"Nebraska","31"
2022-06-25,0,"New Hampshire","33"
2022-06-25,11,"New Jersey","34"
2022-06-25,12,"New Mexico","35"
2022-06-25,24,"Nevada","32"
2022-06-25,45,"New York","36"
2022-06-25,11,"Ohio","39"
2022-06-25,25,"Oklahoma","40"
2022-06-25,3,"Oregon","41"
2022-06-25,35,"Pennsylvania","42"
2022-06-25,0,"Rhode Island","44"
2022-06-25,11,"South Carolina","45"
2022-06-25,1,"South Dakota","46"
2022-06-25,35,"Tennessee","47"
2022-06-25,80,"Texas","48"
2022-06-25,5,"Utah","49"
2022-06-25,39,"Virginia","51"
2022-06-25,3,"Vermont","50"
2022-06-25,55,"Washington","53"
2022-06-25,8,"Wisconsin","55"
2022-06-25,1,"West Virginia","54"
2022-06-25,1,"Wyoming","56"
2022-07-02,3,"Alaska","02"
2022-07-02,15,"Alabama","01"
2022-07-02,5,"Arkansas","05"
2022-07-02,14,"Arizona","04"
2022-07-02,115,"California","06"
2022-07-02,11,"Colorado","08"
2022-07-02,5,"Connecticut","09"
2022-07-02,2,"District of Columbia","11"
2022-07-02,0,"Delaware","10"
2022-07-02,161,"Florida","12"
2022-07-02,28,"Georgia","13"
2022-07-02,3,"Hawaii","15"
2022-07-02,3,"Iowa","19"
2022-07-02,3,"Idaho","16"
2022-07-02,10,"Illinois","17"
2022-07-02,8,"Indiana","18"
2022-07-02,3,"Kansas","20"
2022-07-02,6,"Kentucky","21"
2022-07-02,1,"Louisiana","22"
2022-07-02,6,"Massachusetts","25"
2022-07-02,12,"Maryland","24"
2022-07-02,1,"Maine","23"
2022-07-02,9,"Michigan","26"
2022-07-02,2,"Minnesota","27"
2022-07-02,14,"Missouri","29"
2022-07-02,21,"Mississippi","28"
2022-07-02,2,"Montana","30"
2022-07-02,15,"North Carolina","37"
2022-07-02,0,"North Dakota","38"
2022-07-02,5,"Nebraska","31"
2022-07-02,1,"New Hampshire","33"
2022-07-02,15,"New Jersey","34"
2022-07-02,0,"New Mexico","35"
2022-07-02,20,"Nevada","32"
2022-07-02,36,"New York","36"
2022-07-02,6,"Ohio","39"
2022-07-02,26,"Oklahoma","40"
2022-07-02,0,"Oregon","41"
2022-07-02,32,"Pennsylvania","42"
2022-07-02,9,"Rhode Island","44"
2022-07-02,8,"South Carolina","45"
2022-07-02,0,"South Dakota","46"
2022-07-02,9,"Tennessee","47"
2022-07-02,56,"Texas","48"
2022-07-02,0,"Utah","49"
2022-07-02,20,"Virginia","51"
2022-07-02,1,"Vermont","50"
2022-07-02,31,"Washington","53"
2022-07-02,1,"Wisconsin","55"
2022-07-02,6,"West Virginia","54"
2022-07-02,2,"Wyoming","56"
2022-07-09,0,"Alaska","02"
2022-07-09,33,"Alabama","01"
2022-07-09,19,"Arkansas","05"
2022-07-09,9,"Arizona","04"
2022-07-09,99,"California","06"
2022-07-09,9,"Colorado","08"
2022-07-09,3,"Connecticut","09"
2022-07-09,1,"District of Columbia","11"
2022-07-09,1,"Delaware","10"
2022-07-09,124,"Florida","12"
2022-07-09,27,"Georgia","13"
2022-07-09,0,"Hawaii","15"
2022-07-09,0,"Iowa","19"
2022-07-09,4,"Idaho","16"
2022-07-09,11,"Illinois","17"
2022-07-09,9,"Indiana","18"
2022-07-09,0,"Kansas","20"
2022-07-09,3,"Kentucky","21"
2022-07-09,4,"Louisiana","22"
2022-07-09,6,"Massachusetts","25"
2022-07-09,7,"Maryland","24"
2022-07-09,0,"Maine","23"
2022-07-09,5,"Michigan","26"
2022-07-09,2,"Minnesota","27"
2022-07-09,12,"Missouri","29"
2022-07-09,20,"Mississippi","28"
2022-07-09,2,"Montana","30"
2022-07-09,41,"North Carolina","37"
2022-07-09,1,"North Dakota","38"
2022-07-09,7,"Nebraska","31"
2022-07-09,0,"New Hampshire","33"
2022-07-09,17,"New Jersey","34"
2022-07-09,5,"New Mexico","35"
2022-07-09,18,"Nevada","32"
2022-07-09,38,"New York","36"
2022-07-09,5,"Ohio","39"
2022-07-09,24,"Oklahoma","40"
2022-07-09,7,"Oregon","41"
2022-07-09,21,"Pennsylvania","42"
2022-07-09,1,"Rhode Island","44"
2022-07-09,4,"South Carolina","45"
2022-07-09,0,"South Dakota","46"
2022-07-09,7,"Tennessee","47"
2022-07-09,83,"Texas","48"
2022-07-09,0,"Utah","49"
2022-07-09,19,"Virginia","51"
2022-07-09,1,"Vermont","50"
2022-07-09,30,"Washington","53"
2022-07-09,2,"Wisconsin","55"
2022-07-09,6,"West Virginia","54"
2022-07-09,3,"Wyoming","56"
2022-07-16,0,"Alaska","02"
2022-07-16,5,"Alabama","01"
2022-07-16,10,"Arkansas","05"
2022-07-16,13,"Arizona","04"
2022-07-16,61,"California","06"
2022-07-16,9,"Colorado","08"
2022-07-16,6,"Connecticut","09"
2022-07-16,0,"District of Columbia","11"
2022-07-16,0,"Delaware","10"
2022-07-16,89,"Florida","12"
2022-07-16,28,"Georgia","13"
2022-07-16,1,"Hawaii","15"
2022-07-16,0,"Iowa","19"
2022-07-16,0,"Idaho","16"
2022-07-16,4,"Illinois","17"
2022-07-16,7,"Indiana","18"
2022-07-16,2,"Kansas","20"
2022-07-16,1,"Kentucky","21"
2022-07-16,18,"Louisiana","22"
2022-07-16,3,"Massachusetts","25"
2022-07-16,3,"Maryland","24"
2022-07-16,1,"Maine","23"
2022-07-16,7,"Michigan","26"
2022-07-16,3,"Minnesota","27"
2022-07-16,25,"Missouri","29"
2022-07-16,23,"Mississippi","28"
2022-07-16,0,"Montana","30"
2022-07-16,38,"North Carolina","37"
2022-07-16,2,"North Dakota","38"
2022-07-16,1,"Nebraska","31"
2022-07-16,1,"New Hampshire","33"
2022-07-16,8,"New Jersey","34"
2022-07-16,4,"New Mexico","35"
2022-07-16,4,"Nevada","32"
2022-07-16,10,"New York","36"
2022-07-16,11,"Ohio","39"
2022-07-16,5,"Oklahoma","40"
2022-07-16,1,"Oregon","41"
2022-07-16,28,"Pennsylvania","42"
2022-07-16,0,"Rhode Island","44"
2022-07-16,26,"South Carolina","45"
2022-07-16,6,"South Dakota","46"
2022-07-16,11,"Tennessee","47"
2022-07-16,82,"Texas","48"
2022-07-16,0,"Utah","49"
2022-07-16,33,"Virginia","51"
2022-07-16,0,"Vermont","50"
2022-07-16,23,"Washington","53"
2022-07-16,0,"Wisconsin","55"
2022-07-16,1,"West Virginia","54"
2022-07-16,0,"Wyoming","56"
2022-07-23,0,"Alaska","02"
2022-07-23,9,"Alabama","01"
2022-07-23,1,"Arkansas","05"
2022-07-23,15,"Arizona","04"
2022-07-23,47,"California","06"
2022-07-23,8,"Colorado","08"
2022-07-23,3,"Connecticut","09"
2022-07-23,0,"District of Columbia","11"
2022-07-23,0,"Delaware","10"
2022-07-23,74,"Florida","12"
2022-07-23,39,"Georgia","13"
2022-07-23,2,"Hawaii","15"
2022-07-23,0,"Iowa","19"
2022-07-23,1,"Idaho","16"
2022-07-23,9,"Illinois","17"
2022-07-23,10,"Indiana","18"
2022-07-23,3,"Kansas","20"
2022-07-23,6,"Kentucky","21"
2022-07-23,4,"Louisiana","22"
2022-07-23,3,"Massachusetts","25"
2022-07-23,3,"Maryland","24"
2022-07-23,0,"Maine","23"
2022-07-23,4,"Michigan","26"
2022-07-23,3,"Minnesota","27"
2022-07-23,12,"Missouri","29"
2022-07-23,18,"Mississippi","28"
2022-07-23,0,"Montana","30"
2022-07-23,11,"North Carolina","37"
2022-07-23,0,"North Dakota","38"
2022-07-23,3,"Nebraska","31"
2022-07-23,1,"New Hampshire","33"
2022-07-23,9,"New Jersey","34"
2022-07-23,1,"New Mexico","35"
2022-07-23,5,"Nevada","32"
2022-07-23,17,"New York","36"
2022-07-23,7,"Ohio","39"
2022-07-23,6,"Oklahoma","40"
2022-07-23,1,"Oregon","41"
2022-07-23,26,"Pennsylvania","42"
2022-07-23,0,"Rhode Island","44"
2022-07-23,15,"South Carolina","45"
2022-07-23,8,"South Dakota","46"
2022-07-23,14,"Tennessee","47"
2022-07-23,62,"Texas","48"
2022-07-23,1,"Utah","49"
2022-07-23,27,"Virginia","51"
2022-07-23,0,"Vermont","50"
2022-07-23,13,"Washington","53"
2022-07-23,2,"Wisconsin","55"
2022-07-23,0,"West Virginia","54"
2022-07-23,2,"Wyoming","56"
2022-07-30,0,"Alaska","02"
2022-07-30,9,"Alabama","01"
2022-07-30,3,"Arkansas","05"
2022-07-30,5,"Arizona","04"
2022-07-30,38,"California","06"
2022-07-30,12,"Colorado","08"
2022-07-30,3,"Connecticut","09"
2022-07-30,2,"District of Columbia","11"
2022-07-30,0,"Delaware","10"
2022-07-30,69,"Florida","12"
2022-07-30,33,"Georgia","13"
2022-07-30,3,"Hawaii","15"
2022-07-30,1,"Iowa","19"
2022-07-30,2,"Idaho","16"
2022-07-30,13,"Illinois","17"
2022-07-30,10,"Indiana","18"
2022-07-30,2,"Kansas","20"
2022-07-30,1,"Kentucky","21"
2022-07-30,6,"Louisiana","22"
2022-07-30,5,"Massachusetts","25"
2022-07-30,2,"Maryland","24"
2022-07-30,0,"Maine","23"
2022-07-30,1,"Michigan","26"
2022-07-30,2,"Minnesota","27"
2022-07-30,23,"Missouri","29"
2022-07-30,19,"Mississippi","28"
2022-07-30,0,"Montana","30"
2022-07-30,1,"North Carolina","37"
2022-07-30,1,"North Dakota","38"
2022-07-30,3,"Nebraska","31"
2022-07-30,0,"New Hampshire","33"
2022-07-30,16,"New Jersey","34"
2022-07-30,1,"New Mexico","35"
2022-07-30,1,"Nevada","32"
2022-07-30,11,"New York","36"
2022-07-30,4,"Ohio","39"
2022-07-30,22,"Oklahoma","40"
2022-07-30,1,"Oregon","41"
2022-07-30,23,"Pennsylvania","42"
2022-07-30,0,"Rhode Island","44"
2022-07-30,6,"South Carolina","45"
2022-07-30,5,"South Dakota","46"
2022-07-30,17,"Tennessee","47"
2022-07-30,60,"Texas","48"
2022-07-30,0,"Utah","49"
2022-07-30,15,"Virginia","51"
2022-07-30,0,"Vermont","50"
2022-07-30,17,"Washington","53"
2022-07-30,6,"Wisconsin","55"
2022-07-30,0,"West Virginia","54"
2022-07-30,0,"Wyoming","56"
2022-08-06,1,"Alaska","02"
2022-08-06,8,"Alabama","01"
2022-08-06,7,"Arkansas","05"
2022-08-06,8,"Arizona","04"
2022-08-06,39,"California","06"
2022-08-06,10,"Colorado","08"
2022-08-06,1,"Connecticut","09"
2022-08-06,0,"District of Columbia","11"
2022-08-06,0,"Delaware","10"
2022-08-06,74,"Florida","12"
2022-08-06,19,"Georgia","13"
2022-08-06,1,"Hawaii","15"
2022-08-06,1,"Iowa","19"
2022-08-06,0,"Idaho","16"
2022-08-06,11,"Illinois","17"
2022-08-06,4,"Indiana","18"
2022-08-06,1,"Kansas","20"
2022-08-06,4,"Kentucky","21"
2022-08-06,13,"Louisiana","22"
2022-08-06,3,"Massachusetts","25"
2022-08-06,5,"Maryland","24"
2022-08-06,2,"Maine","23"
2022-08-06,3,"Michigan","26"
2022-08-06,5,"Minnesota","27"
2022-08-06,12,"Missouri","29"
2022-08-06,14,"Mississippi","28"
2022-08-06,0,"Montana","30"
2022-08-06,9,"North Carolina","37"
2022-08-06,3,"North Dakota","38"
2022-08-06,0,"Nebraska","31"
2022-08-06,0,"New Hampshire","33"
2022-08-06,9,"New Jersey","34"
2022-08-06,10,"New Mexico","35"
2022-08-06,0,"Nevada","32"
2022-08-06,11,"New York","36"
2022-08-06,1,"Ohio","39"
2022-08-06,11,"Oklahoma","40"
2022-08-06,2,"Oregon","41"
2022-08-06,27,"Pennsylvania","42"
2022-08-06,0,"Rhode Island","44"
2022-08-06,6,"South Carolina","45"
2022-08-06,7,"South Dakota","46"
2022-08-06,16,"Tennessee","47"
2022-08-06,64,"Texas","48"
2022-08-06,0,"Utah","49"
2022-08-06,28,"Virginia","51"
2022-08-06,0,"Vermont","50"
2022-08-06,15,"Washington","53"
2022-08-06,1,"Wisconsin","55"
2022-08-06,0,"West Virginia","54"
2022-08-06,0,"Wyoming","56"
2022-08-13,1,"Alaska","02"
2022-08-13,5,"Alabama","01"
2022-08-13,3,"Arkansas","05"
2022-08-13,14,"Arizona","04"
2022-08-13,35,"California","06"
2022-08-13,10,"Colorado","08"
2022-08-13,2,"Connecticut","09"
2022-08-13,0,"District of Columbia","11"
2022-08-13,0,"Delaware","10"
2022-08-13,60,"Florida","12"
2022-08-13,13,"Georgia","13"
2022-08-13,1,"Hawaii","15"
2022-08-13,4,"Iowa","19"
2022-08-13,1,"Idaho","16"
2022-08-13,12,"Illinois","17"
2022-08-13,11,"Indiana","18"
2022-08-13,2,"Kansas","20"
2022-08-13,3,"Kentucky","21"
2022-08-13,8,"Louisiana","22"
2022-08-13,2,"Massachusetts","25"
2022-08-13,6,"Maryland","24"
2022-08-13,0,"Maine","23"
2022-08-13,2,"Michigan","26"
2022-08-13,0,"Minnesota","27"
2022-08-13,15,"Missouri","29"
2022-08-13,13,"Mississippi","28"
2022-08-13,1,"Montana","30"
2022-08-13,12,"North Carolina","37"
2022-08-13,0,"North Dakota","38"
2022-08-13,6,"Nebraska","31"
2022-08-13,0,"New Hampshire","33"
2022-08-13,7,"New Jersey","34"
2022-08-13,6,"New Mexico","35"
2022-08-13,1,"Nevada","32"
2022-08-13,16,"New York","36"
2022-08-13,10,"Ohio","39"
2022-08-13,4,"Oklahoma","40"
2022-08-13,0,"Oregon","41"
2022-08-13,38,"Pennsylvania","42"
2022-08-13,0,"Rhode Island","44"
2022-08-13,3,"South Carolina","45"
2022-08-13,7,"South Dakota","46"
2022-08-13,13,"Tennessee","47"
2022-08-13,89,"Texas","48"
2022-08-13,1,"Utah","49"
2022-08-13,16,"Virginia","51"
2022-08-13,0,"Vermont","50"
2022-08-13,12,"Washington","53"
2022-08-13,1,"Wisconsin","55"
2022-08-13,1,"West Virginia","54"
2022-08-13,0,"Wyoming","56"
2022-08-20,1,"Alaska","02"
2022-08-20,10,"Alabama","01"
2022-08-20,3,"Arkansas","05"
2022-08-20,16,"Arizona","04"
2022-08-20,29,"California","06"
2022-08-20,1,"Colorado","08"
2022-08-20,8,"Connecticut","09"
2022-08-20,1,"District of Columbia","11"
2022-08-20,0,"Delaware","10"
2022-08-20,65,"Florida","12"
2022-08-20,26,"Georgia","13"
2022-08-20,1,"Hawaii","15"
2022-08-20,1,"Iowa","19"
2022-08-20,0,"Idaho","16"
2022-08-20,16,"Illinois","17"
2022-08-20,15,"Indiana","18"
2022-08-20,1,"Kansas","20"
2022-08-20,4,"Kentucky","21"
2022-08-20,11,"Louisiana","22"
2022-08-20,3,"Massachusetts","25"
2022-08-20,4,"Maryland","24"
2022-08-20,0,"Maine","23"
2022-08-20,2,"Michigan","26"
2022-08-20,1,"Minnesota","27"
2022-08-20,2,"Missouri","29"
2022-08-20,13,"Mississippi","28"
2022-08-20,0,"Montana","30"
2022-08-20,11,"North Carolina","37"
2022-08-20,0,"North Dakota","38"
2022-08-20,9,"Nebraska","31"
2022-08-20,0,"New Hampshire","33"
2022-08-20,12,"New Jersey","34"
2022-08-20,6,"New Mexico","35"
2022-08-20,5,"Nevada","32"
2022-08-20,25,"New York","36"
2022-08-20,10,"Ohio","39"
2022-08-20,8,"Oklahoma","40"
2022-08-20,0,"Oregon","41"
2022-08-20,23,"Pennsylvania","42"
2022-08-20,0,"Rhode Island","44"
2022-08-20,3,"South Carolina","45"
2022-08-20,7,"South Dakota","46"
2022-08-20,15,"Tennessee","47"
2022-08-20,71,"Texas","48"
2022-08-20,0,"Utah","49"
2022-08-20,14,"Virginia","51"
2022-08-20,0,"Vermont","50"
2022-08-20,7,"Washington","53"
2022-08-20,2,"Wisconsin","55"
2022-08-20,0,"West Virginia","54"
2022-08-20,0,"Wyoming","56"
2022-08-27,0,"Alaska","02"
2022-08-27,13,"Alabama","01"
